uniprot_id,peptide_missing_rate,nflank_missing_rate,cflank_missing_rate,n_peptides
P62308,0.0,0.0,1.0,1
P62310,0.0,0.0,0.0,2
P62314,0.0,0.0,0.0,7
P62324,0.0,0.0,0.0,3
P62330,0.0,0.0,0.0,3
P62333,0.0,0.0,0.0,2
P62380,0.0,0.0,0.0,2
P62424,0.0,0.0,0.0,4
P62487,0.0,0.0,0.0,4
P62491,0.0,0.0,0.0,2
P62495,0.0,0.0,0.0,6
P62633,0.0,0.0,0.0,1
P62699,0.0,0.0,0.0,1
P62701,0.0,0.0,0.0,1
P62714,0.0,0.0,0.0,4
P62736,0.0,0.0,0.0,2
P62750,0.0,0.0,0.0,1
P62753,0.0,0.0,0.0,2
P62805,0.0,0.0,0.0,5
P62807,0.0,0.0,0.0,1
P62826,0.0,0.0,0.0,3
P62841,0.0,0.0,0.0,1
P62851,0.0,0.0,0.0,1
P62854,0.0,0.0,0.0,3
P62857,0.0,0.0,0.0,2
P62861,0.0,0.0,0.0,3
P62873,0.0,0.0,0.0,3
P62875,0.0,0.0,0.0,1
P62877,0.0,0.0,0.0,1
P62879,0.0,0.0,0.0,4
P62888,0.0,0.0,0.0,3
P62899,0.0,0.0,0.0,3
P62906,0.0,0.0,0.0,6
P62910,0.0,0.0,0.0,2
P62913,0.0,0.0,0.0,2
P62917,0.0,0.0,0.0,2
P62937,0.0,0.0,0.0,1
P62979,0.0,0.0,0.0,1
P62987,0.0,0.0,0.0,2
P62993,0.0,0.0,0.5,2
P63000,0.0,0.0,0.0,3
P63010,0.0,0.0,0.0,16
P63027,0.0,0.0,0.0,1
P63096,0.0,0.0,0.0,3
P63098,0.0,0.0,0.0,1
P63104,0.0,0.0,0.0,1
P63125,0.0,0.0,0.0,1
P63128,0.0,0.0,0.0,4
P63146,0.0,0.0,0.0,1
P63151,0.0,0.0,0.0,1
P63208,0.0,0.0,0.0,4
P63218,0.0,0.0,0.0,1
P63220,0.0,0.0,0.0,1
P63244,0.0,0.0,0.0,4
P63261,0.0,0.0,0.0,5
P63267,0.0,0.0,0.0,1
P63272,0.0,0.0,0.0,1
P63279,0.0,0.0,0.0,1
P67936,0.0,0.0,0.0,1
P68032,0.0,0.0,0.0,5
P68036,0.0,0.0,0.0,1
P68104,0.0,0.0,0.0,7
P68317,1.0,1.0,1.0,1
P68319,1.0,1.0,1.0,1
P68363,0.0,0.0,0.0,2
P68366,0.0,0.0,0.0,3
P68371,0.0,0.0,0.0,1
P68400,0.0,0.0,0.0,3
P68431,0.0,0.0,0.0,4
P68438,1.0,1.0,1.0,6
P68440,1.0,1.0,1.0,6
P68442,1.0,1.0,1.0,3
P68543,0.0,0.0,0.0,3
P68600,1.0,1.0,1.0,2
P68619,1.0,1.0,1.0,1
P68698,1.0,1.0,1.0,4
P68707,1.0,1.0,1.0,1
P68716,1.0,1.0,1.0,5
P68720,1.0,1.0,1.0,4
P69849,0.0,0.0,0.0,17
P69905,0.0,0.0,0.0,7
P71639,0.0,0.0,0.0,4
P78312,0.2,0.2,0.2,5
P78316,0.0,0.0,0.0,5
P78318,0.0,0.0,0.0,1
P78325,0.0,0.0,0.0,5
P78329,0.0,0.0,0.0,3
P78330,0.0,0.0,0.0,3
P78333,0.0,0.0,0.0,3
P78344,0.0,0.0,0.0,16
P78345,0.0,0.0,0.0,4
P78347,0.0,0.0,0.0,6
P78356,0.0,0.0,0.0,4
P78357,0.0,0.0,0.0,7
P78363,0.0,0.0,0.0,21
P78364,0.0,0.0,0.0,4
P78371,0.0,0.0,0.0,7
P78381,0.0,0.0,0.0,7
P78382,0.0,0.0,0.0,6
P78395,0.0,0.0,0.0,10
P78396,0.0,0.0,0.0,7
P78406,0.0,0.0,0.0,2
P78410,0.0,0.0,0.0,4
P78415,0.0,0.0,0.0,4
P78426,0.0,0.0,0.0,1
P78508,0.0,0.0,0.3333333333333333,3
P78509,1.0,1.0,1.0,12
P78527,1.0,1.0,1.0,55
P78536,0.0,0.0,0.0,4
P78537,0.0,0.0,0.0,4
P78539,0.0,0.0,0.0,3
P78540,0.0,0.0,0.0,3
P78543,0.0,0.0,0.0,4
P78549,0.0,0.0,0.0,2
P78559,1.0,1.0,1.0,17
P78560,0.0,0.0,0.0,1
P78563,0.0,0.0,0.0,4
P79483,0.0,0.0,0.0,3
P80217,0.0,0.0,0.0,2
P80303,0.0,0.0,0.0,4
P80748,0.0,0.0,0.0,1
P81172,0.0,0.0,0.0,1
P81274,0.0,0.0,0.0,5
P81408,0.0,0.0,0.0,5
P81877,0.0,0.0,0.0,2
P82094,0.0,0.0,0.0,7
P82279,0.0,0.0,0.0,12
P82933,0.0,0.0,0.0,2
P83111,0.0,0.0,0.0,2
P83436,0.0,0.0,0.0,17
P83731,0.0,0.0,0.0,1
P83876,0.0,0.0,0.0,3
P84022,0.0,0.0,0.0,2
P84077,0.0,0.0,0.0,2
P84085,0.0,0.0,0.0,3
P84090,0.0,0.0,0.0,3
P84095,0.0,0.0,0.0,3
P84098,0.0,0.0,0.0,5
P84243,0.0,0.0,0.0,2
P85037,0.0,0.0,0.0,3
P86452,0.0,0.0,0.0,3
P86790,0.0,0.0,0.0,4
P95029,1.0,1.0,1.0,20
P98082,0.0,0.0,0.0,7
P98095,0.0,0.0,0.0,1
P98160,1.0,1.0,1.0,24
P98161,1.0,1.0,1.0,31
P98170,0.0,0.0,0.0,2
P98171,0.0,0.0,0.0,15
P98174,0.0,0.0,0.0,9
P98177,0.0,0.0,0.0,4
P98179,0.0,0.0,0.0,3
P98194,0.0,0.0,0.0,13
P98196,0.0,0.0,0.0,14
P98198,0.0,0.0,0.0,9
P9WJV9,0.0,0.0,0.0,17
P9WLA9,0.0,0.0,0.0,7
Q00013,0.0,0.0,0.0,2
Q00059,0.0,0.0,0.0,2
Q00169,0.0,0.0,0.0,1
Q00266,0.0,0.0,0.0,4
Q00325,0.0,0.0,0.0,5
Q00341,0.0,0.0,0.0,15
Q00526,0.0,0.0,0.0,5
Q00532,0.0,0.0,0.0,2
Q00534,0.0,0.0,0.0,2
Q00535,0.0,0.0,0.0,3
Q00536,0.0,0.0,0.0,4
Q00537,0.0,0.0,0.0,6
Q00587,0.0,0.0,0.0,2
Q00597,0.0,0.0,0.0,5
Q00610,0.0,0.0,0.0,20
Q00613,0.0,0.0,0.0,8
Q00653,0.0,0.0,0.0,8
Q00688,0.0,0.0,0.0,1
Q00722,0.0,0.0,0.0,7
Q00839,0.0,0.0,0.0,4
Q00889,0.0,0.0,0.0,2
Q00987,0.0,0.0,0.0,2
Q01082,0.0,0.0,0.0,25
Q01085,0.0,0.0,0.0,2
Q01105,0.0,0.0,0.0,1
Q01130,0.0,0.0,0.0,1
Q01151,0.0,0.0,0.0,1
Q01167,0.0,0.0,0.0,3
Q01196,0.0,0.0,0.0,2
Q01201,0.0,0.0,0.0,1
Q01219,1.0,1.0,1.0,2
Q01220,1.0,1.0,1.0,4
Q01415,0.0,0.0,0.0,3
Q01432,0.0,0.0,0.0,9
Q01433,0.0,0.0,0.0,1
Q01484,1.0,1.0,1.0,25
Q01518,0.0,0.0,0.0,11
Q01543,0.0,0.0,0.0,4
Q01581,0.0,0.0,0.0,8
Q01628,0.0,0.0,0.0,1
Q01629,0.0,0.0,0.0,2
Q01638,0.0,0.0,0.0,3
Q01650,0.0,0.0,0.0,6
Q01664,0.0,0.0,0.0,5
Q01668,0.0,0.0,0.0,13
Q01780,0.0,0.0,0.0,5
Q01804,0.0,0.0,0.0,5
Q01813,0.0,0.0,0.0,4
Q01814,0.0,0.0,0.0,6
Q01826,0.0,0.0,0.0,9
Q01844,0.0,0.0,0.0,1
Q01850,0.0,0.0,0.0,5
Q01954,0.0,0.0,0.0,6
Q01968,0.0,0.0,0.0,5
Q01970,0.0,0.0,0.0,9
Q02040,0.0,0.0,0.0,1
Q02078,0.0,0.0,0.0,2
Q02080,0.0,0.0,0.0,2
Q02083,0.0,0.0,0.0,3
Q02108,0.0,0.0,0.0,7
Q02127,0.0,0.0,0.0,3
Q02153,0.0,0.0,0.0,11
Q02156,0.0,0.0,0.0,2
Q02161,0.0,0.0,0.0,6
Q02218,0.0,0.0,0.0,6
Q02224,1.0,1.0,1.0,31
Q02241,0.0,0.0,0.0,4
Q02297,0.0,0.0,0.0,2
Q02318,0.0,0.0,0.0,4
Q02338,0.0,0.0,0.0,3
Q02363,0.0,0.0,0.0,5
Q02388,1.0,1.0,1.0,8
Q02413,0.0,0.0,0.0,3
Q02446,0.0,0.0,0.0,6
Q02447,0.0,0.0,0.0,5
Q02509,0.0,0.0,0.0,4
Q02535,0.0,0.0,0.0,5
Q02539,0.0,0.0,0.0,1
Q02543,0.0,0.0,0.0,2
Q02548,0.0,0.0,0.0,2
Q02641,0.0,0.0,0.0,2
Q02742,0.0,0.0,0.0,3
Q02750,0.0,0.0,0.0,6
Q02763,0.0,0.0,0.0,6
Q02790,0.0,0.0,0.0,3
Q02809,0.0,0.0,0.0,6
Q02817,1.0,1.0,1.0,5
Q02818,0.0,0.0,0.0,4
Q02833,0.0,0.0,0.0,1
Q02878,0.0,0.0,0.0,4
Q02880,0.0,0.0,0.0,12
Q02952,0.0,0.0,0.0,2
Q03001,1.0,1.0,1.0,62
Q03013,0.0,0.0,0.0,6
Q03060,0.0,0.0,0.0,1
Q03111,0.0,0.0,0.0,2
Q03113,0.0,0.0,0.0,3
Q03135,0.0,0.0,0.0,4
Q03154,0.0,0.0,0.0,3
Q03164,1.0,1.0,1.0,15
Q03167,0.0,0.0,0.0,5
Q03169,0.0,0.0,0.0,4
Q03181,0.0,0.0,0.0,5
Q03188,0.0,0.0,0.0,6
Q03252,0.0,0.0,0.0,5
Q03393,0.0,0.0,0.0,1
Q03405,0.0,0.0,0.0,1
Q03426,0.0,0.0,0.0,3
Q03468,0.0,0.0,0.0,7
Q03518,0.0,0.0,0.0,12
Q03519,0.0,0.0,0.0,9
Q03701,0.0,0.0,0.0,12
Q03933,0.0,0.0,0.0,5
Q03989,0.0,0.0,0.0,5
Q04206,0.0,0.0,0.0,7
Q04323,0.0,0.0,0.0,2
Q04446,0.0,0.0,0.0,8
Q04609,0.0,0.0,0.0,5
Q04637,0.0,0.0,0.0,16
Q04656,0.0,0.0,0.0,8
Q04671,0.0,0.0,0.0,16
Q04721,0.0,0.0,0.0,6
Q04724,0.0,0.0,0.0,2
Q04725,0.0,0.0,0.0,2
Q04726,0.0,0.0,0.0,5
Q04727,0.0,0.0,0.0,3
Q04759,0.0,0.0,0.0,2
Q04837,0.0,0.0,0.0,1
Q04844,0.0,0.0,0.0,2
Q04864,0.0,0.0,0.0,1
Q04912,0.0,0.0,0.0,14
Q04917,0.0,0.0,0.0,1
Q04941,0.0,0.0,0.0,2
Q05048,0.0,0.0,0.0,2
Q05066,0.0,0.0,0.0,2
Q05193,0.0,0.0,0.0,5
Q05209,0.0,0.0,0.0,2
Q05329,0.0,0.0,0.0,5
Q05397,0.0,0.0,0.0,8
Q05469,0.0,0.0,0.0,7
Q05513,0.0,0.0,0.0,3
Q05519,0.0,0.0,0.0,3
Q05639,0.0,0.0,0.0,5
Q05655,0.0,0.0,0.0,4
Q05707,0.0,0.0,0.0,13
Q05923,0.0,0.0,0.0,4
Q05925,0.0,0.0,0.0,1
Q05932,0.0,0.0,0.0,3
Q05BQ5,0.0,0.0,0.0,4
Q05BV3,0.0,0.0,0.0,13
Q05D32,0.0,0.0,0.0,4
Q05DH4,0.0,0.0,0.0,12
Q06033,0.0,0.0,0.0,4
Q06055,0.0,0.0,0.0,1
Q06124,0.0,0.0,0.0,3
Q06136,0.0,0.0,0.0,3
Q06187,0.0,0.0,0.0,3
Q06203,0.0,0.0,0.0,4
Q06210,0.0,0.0,0.0,11
Q06265,0.0,0.0,0.0,2
Q06278,0.0,0.0,0.0,7
Q06323,0.0,0.0,0.0,4
Q06413,0.0,0.0,0.0,2
Q06418,0.0,0.0,0.0,6
Q06455,0.0,0.0,0.0,1
Q06481,0.0,0.0,0.0,7
Q06546,0.0,0.0,0.0,6
Q06547,0.0,0.0,0.0,2
Q06710,0.0,0.0,0.0,3
Q06732,0.0,0.0,0.0,1
Q06787,0.0,0.0,0.0,3
Q06945,0.0,0.0,0.0,1
Q07021,0.0,0.0,0.0,1
Q07065,0.0,0.0,0.0,14
Q07157,0.0,0.0,0.0,9
Q07326,0.0,0.0,0.0,2
Q07343,0.0,0.0,0.0,3
Q07352,0.0,0.0,0.0,1
Q07617,0.0,0.0,0.0,5
Q07666,0.0,0.0,0.0,4
Q07687,0.0,0.0,0.0,3
Q07820,0.0,0.0,0.0,2
Q07864,0.0,0.0,0.0,18
Q07866,0.0,0.0,0.0,7
Q07869,0.0,0.0,0.0,5
Q07889,0.0,0.0,0.0,7
Q07890,0.0,0.0,0.0,10
Q07912,0.0,0.0,0.0,4
Q07954,1.0,1.0,1.0,19
Q07960,0.0,0.0,0.0,7
Q07973,0.0,0.0,0.0,6
Q08050,0.0,0.0,0.0,4
Q08116,0.0,0.0,0.0,2
Q08117,0.0,0.0,0.0,1
Q08174,0.0,0.0,0.0,8
Q08209,0.0,0.0,0.0,4
Q08211,0.0,0.0,0.0,12
Q08257,0.0,0.0,0.0,2
Q08289,0.0,0.0,0.0,4
Q08345,0.0,0.0,0.0,6
Q08378,0.0,0.0,0.0,11
Q08379,0.0,0.0,0.0,8
Q08380,0.0,0.0,0.0,2
Q08397,0.0,0.0,0.0,3
Q08431,0.0,0.0,0.0,3
Q08462,0.0,0.0,0.0,8
Q08493,0.0,0.0,0.0,6
Q08499,0.0,0.0,0.0,4
Q08708,0.0,0.0,0.0,1
Q08945,0.0,0.0,0.0,4
Q08999,0.0,0.0,0.0,3
Q08AD1,0.0,0.0,0.0,13
Q08AF3,0.0,0.0,0.09090909090909091,11
Q08AG5,0.0,0.0,0.0,4
Q08AG7,0.0,0.0,0.0,2
Q08AI8,0.0,0.0,0.0,1
Q08AM6,0.0,0.0,0.0,15
Q08J23,0.0,0.0,0.0,5
Q09013,0.0,0.0,0.0,7
Q09019,0.0,0.0,0.0,3
Q09028,0.0,0.0,0.0,2
Q09161,0.0,0.0,0.0,7
Q09327,0.0,0.0,0.0,2
Q09328,0.0,0.0,0.0,5
Q09472,0.0,0.0,0.0,12
Q09666,1.0,1.0,1.0,66
Q0D2I5,0.0,0.0,0.0,2
Q0D2K0,0.0,0.0,0.0,4
Q0D2K2,0.0,0.0,0.0,7
Q0IIM8,0.0,0.0,0.0,7
Q0JRZ9,0.0,0.0,0.0,6
Q0P651,0.0,0.0,0.0,2
Q0P6D6,0.0,0.0,0.0,9
Q0VAM2,0.0,0.0,0.0,5
Q0VD83,0.0,0.0,0.0,4
Q0VDD8,1.0,1.0,1.0,23
Q0VDF9,0.0,0.0,0.0,3
Q0VDG4,0.0,0.0,0.0,2
Q0VF96,0.0,0.0,0.0,8
Q0VG06,0.0,0.0,0.0,7
Q10469,0.0,0.0,0.0,4
Q10471,0.0,0.0,0.0,4
Q10472,0.0,0.0,0.0,4
Q10567,0.0,0.0,0.0,15
Q10570,0.0,0.0,0.0,16
Q10586,0.0,0.0,0.0,2
Q10588,0.0,0.0,0.0,3
Q10589,0.0,0.0,0.0,2
Q10713,0.0,0.0,0.0,3
Q10981,0.0,0.0,0.0,1
Q11203,0.0,0.0,0.0,2
Q12756,0.0,0.0,0.0,7
Q12766,0.0,0.0,0.0,14
Q12767,0.0,0.0,0.0,11
Q12768,0.0,0.0,0.058823529411764705,17
Q12769,0.0,0.0,0.0,18
Q12770,0.0,0.0,0.0,13
Q12772,0.0,0.0,0.0,10
Q12774,0.0,0.0,0.0,4
Q12778,0.0,0.0,0.0,4
Q12788,0.0,0.0,0.0,9
Q12789,0.0,0.0,0.0,15
Q12791,0.0,0.0,0.0,11
Q12792,0.0,0.0,0.0,1
Q12796,0.0,0.0,0.0,2
Q12797,0.0,0.0,0.0,5
Q12800,0.0,0.0,0.0,3
Q12802,1.0,1.0,1.0,14
Q12815,0.0,0.0,0.0,3
Q12816,0.0,0.0,0.0,5
Q12824,0.0,0.0,0.0,3
Q12830,1.0,1.0,1.0,12
Q12834,0.0,0.0,0.0,2
Q12840,0.0,0.0,0.0,11
Q12841,0.0,0.0,0.0,2
Q12849,0.0,0.0,0.0,1
Q12852,0.0,0.0,0.0,3
Q12864,0.0,0.0,0.0,6
Q12866,0.0,0.0,0.0,9
Q12872,0.0,0.0,0.0,6
Q12873,0.0,0.0,0.0,7
Q12874,0.0,0.0,0.0,2
Q12879,0.0,0.0,0.0,6
Q12887,0.0,0.0,0.0,2
Q12888,0.0,0.0,0.0,2
Q12891,0.0,0.0,0.0,4
Q12893,0.0,0.0,0.0,5
Q12894,0.0,0.0,0.0,7
Q12899,0.0,0.0,0.0,6
Q12904,0.0,0.0,0.0,3
Q12905,0.0,0.0,0.0,10
Q12906,0.0,0.0,0.0,6
Q12907,0.0,0.0,0.0,2
Q12912,0.0,0.0,0.0,2
Q12913,0.0,0.0,0.0,4
Q12923,0.0,0.0,0.0,7
Q12926,0.0,0.0,0.0,3
Q12929,0.0,0.0,0.0,7
Q12931,0.0,0.0,0.0,11
Q12933,0.0,0.0,0.0,7
Q12947,0.0,0.0,0.0,4
Q12948,0.0,0.0,0.0,2
Q12955,1.0,1.0,1.0,19
Q12959,0.0,0.0,0.0,10
Q12962,0.0,0.0,0.0,5
Q12965,0.0,0.0,0.0,11
Q12967,0.0,0.0,0.0,5
Q12968,0.0,0.0,0.0,2
Q12972,0.0,0.0,0.0,3
Q12974,0.0,0.0,0.0,1
Q12979,0.0,0.0,0.0,8
Q12980,0.0,0.0,0.0,2
Q12981,0.0,0.0,0.0,1
Q12982,0.0,0.0,0.0,3
Q12983,0.0,0.0,0.0,1
Q12996,0.0,0.0,0.0,4
Q13003,0.0,0.0,0.0,8
Q13007,0.0,0.0,0.0,2
Q13011,0.0,0.0,0.0,3
Q13017,0.0,0.0,0.0,13
Q13018,0.0,0.0,0.0,9
Q13023,0.0,0.0,0.0,9
Q13029,0.0,0.0,0.0,4
Q13033,0.0,0.0,0.0,9
Q13042,0.0,0.0,0.0,4
Q13045,0.0,0.0,0.0,12
Q13057,0.0,0.0,0.0,9
Q13077,0.0,0.0,0.0,5
Q13085,0.0,0.0,0.0,22
Q13094,0.0,0.0,0.0,4
Q13098,0.0,0.0,0.0,4
Q13099,0.0,0.0,0.0,6
Q13107,0.0,0.0,0.0,11
Q13111,0.0,0.0,0.0,3
Q13112,0.0,0.0,0.0,2
Q13115,0.0,0.0,0.0,5
Q13118,0.0,0.0,0.0,4
Q13123,0.0,0.0,0.0,4
Q13126,0.0,0.0,0.0,2
Q13127,0.0,0.0,0.0,3
Q13129,0.0,0.0,0.0,3
Q13131,0.0,0.0,0.0,7
Q13133,0.0,0.0,0.0,4
Q13136,0.0,0.0,0.0,11
Q13137,0.0,0.0,0.0,2
Q13144,0.0,0.0,0.0,5
Q13148,0.0,0.0,0.0,2
Q13151,0.0,0.0,0.0,5
Q13155,0.0,0.0,0.0,5
Q13158,0.0,0.0,0.0,3
Q13162,0.0,0.0,0.0,2
Q13164,0.0,0.0,0.0,3
Q13177,0.0,0.0,0.0,5
Q13190,0.0,0.0,0.0,2
Q13191,0.0,0.0,0.0,10
Q13200,0.0,0.0,0.0,12
Q13201,0.0,0.0,0.0,15
Q13203,0.0,0.0,0.0,2
Q13206,0.0,0.0,0.0,5
Q13207,0.0,0.0,0.0,7
Q13217,0.0,0.0,0.0,6
Q13219,0.0,0.0,0.0,10
Q13228,0.0,0.0,0.0,5
Q13232,0.0,0.0,0.0,4
Q13233,0.0,0.0,0.0,7
Q13243,0.0,0.0,0.0,1
Q13257,0.0,0.0,0.0,6
Q13263,0.0,0.0,0.0,6
Q13268,0.0,0.0,0.0,2
Q13275,0.0,0.0,0.0,1
Q13283,0.0,0.16666666666666666,0.0,6
Q13286,0.0,0.0,0.0,8
Q13287,0.0,0.0,0.0,1
Q13291,0.0,0.0,0.0,4
Q13303,0.0,0.0,0.0,3
Q13308,0.0,0.0,0.0,5
Q13309,0.0,0.0,0.0,2
Q13310,0.0,0.0,0.0,6
Q13315,1.0,1.0,1.0,33
Q13322,0.0,0.0,0.0,3
Q13324,0.0,0.0,0.0,1
Q13325,0.0,0.0,0.0,6
Q13330,0.0,0.0,0.0,5
Q13332,0.0,0.0,0.0,13
Q13336,0.0,0.0,0.0,5
Q13342,0.0,0.0,0.0,6
Q13347,0.0,0.0,0.0,4
Q13349,0.0,0.0,0.0,7
Q13352,0.0,0.0,0.0,3
Q13356,0.0,0.0,0.0,3
Q13362,0.0,0.0,0.0,5
Q13363,0.0,0.0,0.0,5
Q13367,0.0,0.0,0.0,6
Q13370,0.0,0.0,0.0,4
Q13371,0.0,0.0,0.0,3
Q13393,0.0,0.0,0.0,5
Q13394,0.0,0.0,0.0,7
Q13395,0.0,0.0,0.0,22
Q13402,0.0,0.0,0.0,12
Q13410,0.0,0.0,0.0,3
Q13415,0.0,0.0,0.0,3
Q13416,0.0,0.0,0.0,6
Q13418,0.0,0.0,0.0,3
Q13421,0.0,0.0,0.0,10
Q13422,0.0,0.0,0.0,1
Q13423,0.0,0.0,0.0,12
Q13424,0.0,0.0,0.0,6
Q13425,0.0,0.0,0.0,7
Q13428,0.0,0.0,0.0,6
Q13433,0.0,0.0,0.0,7
Q13435,0.0,0.0,0.0,2
Q13438,0.0,0.0,0.0,2
Q13439,0.0,0.0,0.0,18
Q13442,0.0,0.0,0.0,1
Q13444,0.0,0.0,0.0,2
Q13454,0.0,0.0,0.0,2
Q13459,0.0,0.0,0.0,15
Q13464,0.0,0.0,0.0,9
Q13472,0.0,0.0,0.0,6
Q13474,0.0,0.0,0.0,8
Q13480,0.0,0.0,0.0,3
Q13485,0.0,0.0,0.0,4
Q13487,0.0,0.0,0.0,2
Q13488,0.0,0.0,0.0,22
Q13490,0.0,0.0,0.0,1
Q13491,0.0,0.0,0.0,1
Q13492,0.0,0.0,0.0,9
Q13496,0.0,0.0,0.0,6
Q13501,0.0,0.0,0.0,4
Q13503,0.0,0.0,0.0,1
Q13505,0.0,0.0,0.0,3
Q13506,0.0,0.0,0.0,3
Q13516,0.0,0.0,0.0,2
Q13530,0.0,0.0,0.0,5
Q13535,0.0,0.0,0.0,29
Q13546,0.0,0.14285714285714285,0.0,7
Q13547,0.0,0.0,0.0,4
Q13554,0.0,0.0,0.0,6
Q13555,0.0,0.0,0.0,4
Q13557,0.0,0.0,0.0,6
Q13561,0.0,0.0,0.0,5
Q13564,0.0,0.0,0.0,4
Q13568,0.0,0.0,0.0,1
Q13569,0.0,0.0,0.0,3
Q13571,0.0,0.0,0.0,4
Q13572,0.0,0.0,0.0,5
Q13573,0.0,0.0,0.0,1
Q13574,0.0,0.0,0.0,3
Q13576,0.0,0.0,0.0,24
Q13585,0.0,0.0,0.0,7
Q13586,0.0,0.0,0.0,9
Q13588,0.0,0.0,0.0,2
Q13596,0.0,0.0,0.0,5
Q13608,0.0,0.0,0.0,6
Q13610,0.0,0.0,0.0,3
Q13613,0.0,0.0,0.0,7
Q13614,0.0,0.0,0.0,12
Q13615,0.0,0.0,0.0,4
Q13616,0.0,0.0,0.0,8
Q13617,0.0,0.0,0.0,7
Q13618,0.0,0.0,0.0,9
Q13619,0.0,0.0,0.0,5
Q13620,0.0,0.0,0.0,12
Q13621,0.0,0.0,0.0,6
Q13625,0.0,0.0,0.0,7
Q13627,0.0,0.0,0.0,4
Q13630,0.0,0.0,0.0,4
Q13651,0.0,0.0,0.0,2
Q13671,0.0,0.0,0.0,3
Q13683,0.0,0.0,0.0,6
Q13685,0.0,0.0,0.0,3
Q13686,0.0,0.0,0.0,6
Q13698,0.0,0.0,0.0,12
Q13724,0.0,0.0,0.0,6
Q13733,0.0,0.0,0.0,7
Q13751,0.0,0.0,0.0,4
Q13761,0.0,0.0,0.0,4
Q13769,0.0,0.0,0.0,7
Q13772,0.0,0.0,0.0,1
Q13794,0.0,0.0,0.0,1
Q13795,0.0,0.0,0.0,1
Q13796,0.0,0.0,0.0,7
Q13813,0.0,0.0,0.0,20
Q13822,0.0,0.0,0.125,8
Q13823,0.0,0.0,0.0,4
Q13829,0.0,0.0,0.0,6
Q13835,0.0,0.0,0.0,2
Q13838,0.0,0.0,0.0,5
Q13867,0.0,0.0,0.0,4
Q13868,0.0,0.0,0.0,3
Q13873,0.0,0.0,0.0,5
Q13882,0.0,0.0,0.0,5
Q13884,0.0,0.0,0.0,5
Q13885,0.0,0.0,0.0,3
Q13887,0.0,0.0,0.0,1
Q13888,0.0,0.0,0.0,2
Q13889,0.0,0.0,0.0,3
Q13895,0.0,0.0,0.0,4
Q13905,0.0,0.0,0.0,4
Q13907,0.0,0.0,0.0,5
Q13950,0.0,0.0,0.0,8
Q13952,0.0,0.0,0.0,4
Q13972,0.0,0.0,0.0,10
Q14004,0.0,0.0,0.0,8
Q14005,0.0,0.0,0.0,7
Q14008,0.0,0.0,0.0,27
Q14011,0.0,0.0,0.0,2
Q14012,0.0,0.0,0.0,2
Q14094,0.0,0.0,0.0,8
Q14103,0.0,0.0,0.0,2
Q14106,0.0,0.0,0.0,3
Q14108,0.0,0.0,0.0,8
Q14114,0.0,0.0,0.0,3
Q14116,0.0,0.0,0.0,2
Q14119,0.0,0.0,0.0,3
Q14123,0.0,0.0,0.0,3
Q14126,0.0,0.0,0.0,4
Q14135,0.0,0.0,0.0,1
Q14137,0.0,0.0,0.0,4
Q14139,0.0,0.0,0.0,22
Q14141,0.0,0.0,0.0,3
Q14142,0.0,0.0,0.0,4
Q14145,0.0,0.0,0.0,6
Q14146,0.0,0.0,0.0,21
Q14147,0.0,0.0,0.0,4
Q14149,0.0,0.0,0.0,5
Q14151,0.0,0.0,0.0,1
Q14152,0.0,0.0,0.0,10
Q14153,0.0,0.0,0.0,1
Q14154,0.0,0.0,0.0,4
Q14155,0.0,0.0,0.0,7
Q14156,0.0,0.0,0.0,8
Q14157,0.0,0.0,0.0,7
Q14160,0.0,0.0,0.0,9
Q14161,0.0,0.0,0.0,6
Q14164,0.0,0.0,0.0,8
Q14165,0.0,0.0,0.0,4
Q14166,0.0,0.0,0.0,3
Q14181,0.0,0.0,0.0,6
Q14185,0.0,0.0,0.0,16
Q14188,0.0,0.0,0.0,3
Q14190,0.0,0.0,0.0,6
Q14191,0.0,0.0,0.0,15
Q14192,0.0,0.0,0.0,3
Q14194,0.0,0.0,0.0,2
Q14201,0.0,0.0,0.0,1
Q14202,0.0,0.0,0.0,11
Q14203,0.0,0.0,0.0,17
Q14204,1.0,1.0,1.0,73
Q14207,0.0,0.0,0.0,5
Q14209,0.0,0.0,0.0,3
Q14213,0.0,0.0,0.0,2
Q14232,0.0,0.0,0.0,4
Q14240,0.0,0.0,0.0,6
Q14241,0.0,0.0,0.0,5
Q14246,0.0,0.0,0.0,6
Q14247,0.0,0.0,0.0,2
Q14249,0.0,0.0,0.0,5
Q14254,0.0,0.0,0.0,6
Q14257,0.0,0.0,0.0,2
Q14289,0.0,0.0,0.0,5
Q14296,0.0,0.0,0.0,5
Q14315,1.0,1.0,1.0,12
Q14318,0.0,0.0,0.0,3
Q14320,0.0,0.0,0.0,1
Q14324,0.0,0.0,0.0,5
Q14331,0.0,0.0,0.0,4
Q14332,0.0,0.0,0.0,7
Q14344,0.0,0.0,0.0,2
Q14376,0.0,0.0,0.0,2
Q14393,0.0,0.0,0.0,4
Q14435,0.0,0.0,0.0,8
Q14439,0.0,0.0,0.0,3
Q14442,0.0,0.0,0.0,2
Q14444,0.0,0.0,0.0,8
Q14449,0.0,0.0,0.0,5
Q14457,0.0,0.0,0.0,2
Q14493,0.0,0.0,0.0,1
Q14494,0.0,0.0,0.0,7
Q14498,0.0,0.0,0.0,5
Q14511,0.0,0.0,0.0,8
